build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Survival,Windshaper,Horde,828.3839405494763,33.46710993139388,0.47329640758408525,5000,0,-0.4900000000000002,-0.4900000000000002,9,9,linear-v1,-4.900000000000002,506.00000000000006,-4.440892098500626e-16,502-0050051-230230230250022151
Survival,Human,Alliance,838.1946469884726,34.60566254087195,0.4893979730020769,5000,0,-0.4900000000000002,-0.4900000000000002,9,9,linear-v1,-4.900000000000002,511.50000000000006,-2.220446049250313e-16,502-0050051-230230230250022151
Survival,Dwarf,Alliance,817.5965299227698,33.67599632312407,0.47625050726588536,5000,0,-0.4900000000000002,-0.4900000000000002,9,9,linear-v1,-4.900000000000002,506.00000000000006,-4.440892098500626e-16,502-0050051-230230230250022151
Survival,Night Elf,Alliance,830.2378940756099,34.21177436352362,0.4838275529774326,5000,0,-0.4900000000000002,-0.4900000000000002,9,9,linear-v1,-4.900000000000002,511.50000000000006,-2.220446049250313e-16,502-0050051-230230230250022151
Survival,High Order,Alliance,828.3839405494763,33.46710993139388,0.47329640758408525,5000,0,-0.4900000000000002,-0.4900000000000002,9,9,linear-v1,-4.900000000000002,506.00000000000006,-4.440892098500626e-16,502-0050051-230230230250022151
Arcane,Orc,Horde,733.3861966947362,32.393265086635736,0.4581099481506713,5000,0.0694,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,536.3285714285714,8.881784197001252e-16,053005023100311531-03-005500032
Arcane,Troll,Horde,730.2238420898161,32.17090838401429,0.45496534950535317,5000,0.07761181818599999,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,536.3285714285714,8.881784197001252e-16,053005023100311531-03-005500032
Arcane,Undead,Horde,743.335428832573,33.428109409442776,0.47274485691325646,5000,0.07725,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,536.3285714285714,8.881784197001252e-16,053005023100311531-03-005500032
Arcane,Human,Alliance,728.2220065580658,32.19885843414624,0.4553606229050093,5000,0.0575,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,536.3285714285714,8.881784197001252e-16,053005023100311531-03-005500032
Arcane,Gnome,Alliance,735.571008292568,31.590829291463358,0.4467617923060071,5000,0.0353,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,536.3285714285714,8.881784197001252e-16,053005023100311531-03-005500032
Arcane,High Order,Alliance,732.8206313037048,31.925224209227046,0.45149085058490757,5000,0.07634841591419998,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,536.3285714285714,8.881784197001252e-16,053005023100311531-03-005500032
Fire,Orc,Horde,997.6393687610442,60.85015090627337,0.8605510868410128,5000,1.5422700000000007,3.310000000000001,3.310000000000001,13,13,linear-v1,33.10000000000001,536.3285714285714,-1.7763568394002505e-15,0501252000002-23450000130133051-003
Fire,Troll,Horde,985.9676123914253,61.03417786282287,0.8631536210189583,5000,1.51848,3.310000000000001,3.310000000000001,13,13,linear-v1,33.10000000000001,536.3285714285714,-1.7763568394002505e-15,0501252000002-23450000130133051-003
Fire,Undead,Horde,1006.9544453068592,59.558617003919636,0.8422860392312798,5000,1.39216,2.210000000000001,2.210000000000001,13,13,linear-v1,22.10000000000001,538.5285714285714,-1.3322676295501878e-15,0501252000002-23450000130133051-003
Fire,Human,Alliance,994.6542167005649,60.22091319912693,0.8516523218469824,5000,1.2384200000000005,2.210000000000001,2.210000000000001,13,13,linear-v1,22.10000000000001,538.5285714285714,-1.3322676295501878e-15,0501252000002-23450000130133051-003
Fire,Gnome,Alliance,994.4958392790805,59.0594405586478,0.8352266182420736,5000,1.0769600000000004,3.310000000000001,3.310000000000001,13,13,linear-v1,33.10000000000001,536.3285714285714,-1.7763568394002505e-15,0501252000002-23450000130133051-003
Fire,High Order,Alliance,993.6642463725781,60.59564347868811,0.8569518082828551,5000,1.4322335643584008,3.310000000000001,3.310000000000001,13,13,linear-v1,33.10000000000001,536.3285714285714,-1.7763568394002505e-15,0501252000002-23450000130133051-003
Frost,Orc,Horde,724.0058076207633,30.92445004339959,0.43733776660304946,5000,0.0479,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,536.3285714285714,8.881784197001252e-16,050005001-03-0555003321001301251
Frost,Troll,Horde,724.3971407229424,30.91304136458728,0.4371764235199982,5000,0.04769909094399998,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,536.3285714285714,8.881784197001252e-16,050005001-03-0555003321001301251
Frost,Undead,Horde,727.5839832150012,31.208341519705147,0.44135259836338386,5000,0.0489,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,536.3285714285714,8.881784197001252e-16,050005001-03-0555003321001301251
Frost,Human,Alliance,719.6761895437027,30.653923423460572,0.43351194245404234,5000,0.0467,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,536.3285714285714,8.881784197001252e-16,050005001-03-0555003321001301251
Frost,Gnome,Alliance,725.5356951314911,30.54319800830326,0.43194604861589375,5000,0.02345,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,536.3285714285714,8.881784197001252e-16,050005001-03-0555003321001301251
Frost,High Order,Alliance,725.9276265499603,30.75425421722785,0.4349308341467358,5000,0.054733366767200003,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,536.3285714285714,8.881784197001252e-16,050005001-03-0555003321001301251
Retribution,Undead,Horde,1144.968998399941,35.839492950756025,0.5068469699953411,5000,0,2.51,2.51,9,9,linear-v1,25.099999999999998,543.8714285714286,8.881784197001252e-16,250003002--052253312012331321
Retribution,Human,Alliance,1122.9418498768762,36.13090501592862,0.5109681589434034,5000,0,2.51,2.51,9,9,linear-v1,25.099999999999998,543.8714285714286,8.881784197001252e-16,250003002--052253312012331321
Retribution,Dwarf,Alliance,1120.9724849475813,35.774651111708735,0.5059299679134421,5000,0,2.51,2.51,9,9,linear-v1,25.099999999999998,543.8714285714286,8.881784197001252e-16,250003002--052253312012331321
Shadow,Troll,Horde,791.1837446349601,15.347757883209768,0.21705007350453837,5000,0,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,527.5285714285714,-1.3322676295501878e-15,005300231303--505120501201300051
Shadow,Undead,Horde,801.0864008339142,15.410957560651102,0.21794385191428978,5000,0,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,527.5285714285714,-1.3322676295501878e-15,005300231303--505120501201300051
Shadow,Human,Alliance,792.1335220836522,15.183995731655903,0.21473412694722965,5000,0,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,527.5285714285714,-1.3322676295501878e-15,005300231303--505120501201300051
Shadow,Dwarf,Alliance,791.9246034816094,15.261638575001234,0.2158321625680314,5000,0,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,527.5285714285714,-1.3322676295501878e-15,005300231303--505120501201300051
Shadow,Night Elf,Alliance,797.7722497021884,15.466443112570419,0.21872853611469031,5000,0,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,527.5285714285714,-1.3322676295501878e-15,005300231303--505120501201300051
Shadow,Gnome,Alliance,798.3914094883359,15.407208564417989,0.21789083310110824,5000,0,1.3100000000000005,1.3100000000000005,11,11,linear-v1,13.100000000000005,527.5285714285714,-1.3322676295501878e-15,005300231303--505120501201300051
Smite,Troll,Horde,623.4509510287921,12.318681757900054,0.17421246812580296,5000,0,-8.69,-8.69,0,0,linear-v1,-86.89999999999999,514.1714285714286,-8.881784197001252e-15,515030031305001031-00505023002-003
