build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Fire,High Order,Alliance,757.9532092383317,51.301172697084525,0.7255081419386127,5000,2.0819311881192006,5.1,5.1,13,13,linear-v1,51,331.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
Frost,Orc,Horde,567.7943516400571,26.499345351511714,0.37475733590116295,5000,0.1144,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-8.881784197001252e-16,050005001-03-0555003321001301251
Frost,Troll,Horde,568.9774326355044,26.29711131932662,0.3718973147902674,5000,0.10764909096480008,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-8.881784197001252e-16,050005001-03-0555003321001301251
Frost,Undead,Horde,572.9454018481205,27.028907874223247,0.3822464809185946,5000,0.1098,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-8.881784197001252e-16,050005001-03-0555003321001301251
Frost,Human,Alliance,573.488518109417,26.510290246831083,0.374912120095157,5000,0.0865,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-8.881784197001252e-16,050005001-03-0555003321001301251
Frost,Gnome,Alliance,570.6437767712829,25.986524703323816,0.3675049567438401,5000,0.06005,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-8.881784197001252e-16,050005001-03-0555003321001301251
Frost,High Order,Alliance,570.1391522538038,26.24424810209594,0.37114971600268437,5000,0.12524148578239996,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-8.881784197001252e-16,050005001-03-0555003321001301251
Retribution,Undead,Horde,896.2045529659392,29.786431189045206,0.42124374962240685,5000,0.003403663376,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,380,-8.881784197001252e-16,250003002--052253312012331321
Retribution,Human,Alliance,881.8565759594356,29.59531061606409,0.41854089655882276,5000,0.005952158416,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,380,-8.881784197001252e-16,250003002--052253312012331321
Retribution,Dwarf,Alliance,880.7404669356225,29.614802372877573,0.4188165516272238,5000,0.006218435648,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,380,-8.881784197001252e-16,250003002--052253312012331321
