build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Smite,Human,Alliance,647.2525676687944,27.10887288710318,0.3833773569758959,5000,0,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Dwarf,Alliance,647.2171055047777,27.100164966096635,0.3832542083760207,5000,0,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Night Elf,Alliance,655.3905891460928,27.86189243181689,0.3940266615045574,5000,0,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Gnome,Alliance,654.7094969519026,27.355526629401233,0.3868655676515758,5000,0,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Combat,Orc,Horde,726.6209106430324,46.09193174401482,0.6518383498836074,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Troll,Horde,729.9408705924128,46.52686426215041,0.6579892245422517,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Undead,Horde,742.6823692707171,47.24958582067666,0.6682100508411242,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Windshaper,Horde,724.0848418134391,45.79707037924421,0.647668380472823,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,005303103012-32003311201515231
Combat,Human,Alliance,727.2677282428905,45.938788218708744,0.6496725733788326,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Dwarf,Alliance,714.7241269079952,45.36047583035198,0.6414940011498075,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Night Elf,Alliance,734.7753924484629,46.24373823571234,0.6539852178777565,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Gnome,Alliance,730.8696541229211,47.41517263370843,0.6705518020085208,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,High Order,Alliance,724.0848418134391,45.79707037924421,0.647668380472823,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,005303103012-32003311201515231
Mutilate,Orc,Horde,672.6141952896604,47.774746962674364,0.6756369509355691,5000,0,8.1,8.1,16,16,linear-v1,81,439,-3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Troll,Horde,670.1878778858647,46.97508016975569,0.6643279546963193,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Undead,Horde,691.4871261166603,48.273249376627916,0.6826868396824576,5000,0,8.1,8.1,16,16,linear-v1,81,436,-7.105427357601002e-15,0053031035140105-302303202014
Mutilate,Windshaper,Horde,670.9543615277854,46.6997022275358,0.6604335224896617,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Human,Alliance,664.0065897512358,46.96923350866651,0.6642452704222501,5000,0,8.1,8.1,16,16,linear-v1,81,439,-3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Dwarf,Alliance,663.6789913231513,47.21040117749653,0.6676558963029032,5000,0,8.1,8.1,16,16,linear-v1,81,435,-1.0658141036401503e-14,0053031035140105-302303202014
Mutilate,Night Elf,Alliance,686.6832190881337,46.82856842416998,0.6622559657197766,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Gnome,Alliance,687.7944441140522,47.81444804059522,0.6761984089639341,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,High Order,Alliance,670.9543615277854,46.6997022275358,0.6604335224896617,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,0053031035140105-302303202014
Subtlety,Orc,Horde,619.5599173859762,36.835584578609534,0.5209338328901083,5000,0,10.1,10.1,16,16,linear-v1,101,431,-1.4210854715202004e-14,115303101104--5320003310013211501
Subtlety,Troll,Horde,582.0220284983477,35.81029066653471,0.5064339873313605,5000,0,10.1,10.1,16,16,linear-v1,101,427,-7.105427357601002e-15,115303101104--5320003310013211501
Subtlety,Undead,Horde,640.787030071843,38.439075968162236,0.5436106255926474,5000,0,10.1,10.1,16,16,linear-v1,101,427,-7.105427357601002e-15,115303101104--5320003310013211501
Subtlety,Windshaper,Horde,575.0406053136527,34.65875160878588,0.49014876580065314,5000,0,10.1,10.1,16,16,linear-v1,101,427,-7.105427357601002e-15,115303101104--5320003310013211501
Subtlety,Human,Alliance,621.2194888908944,37.561586292933356,0.5312010475971369,5000,0,10.1,10.1,16,16,linear-v1,101,427,-7.105427357601002e-15,115303101104--5320003310013211501
Subtlety,Dwarf,Alliance,608.3972859780444,37.015833497348694,0.5234829375449483,5000,0,10.1,10.1,16,16,linear-v1,101,431,-1.4210854715202004e-14,115303101104--5320003310013211501
Subtlety,Night Elf,Alliance,627.1417601882746,38.06927825039292,0.5383808961146076,5000,0,10.1,10.1,16,16,linear-v1,101,431,-1.4210854715202004e-14,115303101104--5320003310013211501
Subtlety,Gnome,Alliance,594.0317840584873,40.346559827305214,0.5705865210287251,5000,0,10.1,10.1,16,16,linear-v1,101,431,-1.4210854715202004e-14,115303101104--5320003310013211501
Subtlety,High Order,Alliance,575.0406053136527,34.65875160878588,0.49014876580065314,5000,0,10.1,10.1,16,16,linear-v1,101,427,-7.105427357601002e-15,115303101104--5320003310013211501
Demonic Pact,Orc,Horde,799.7527348573662,57.67561317835905,0.8156563437501978,5000,0,5.1,5.1,16,16,linear-v1,51,493.99999999999994,-8.881784197001252e-15,011-0005003221220311351-0550005003
Demonic Pact,Troll,Horde,788.9311341902709,58.12461516161342,0.8220061906927052,5000,0,6.1,6.1,16,16,linear-v1,61,491.99999999999994,-5.329070518200751e-15,011-0005003221220311351-0550005003
Demonic Pact,Undead,Horde,801.7852887120819,58.46770951852756,0.8268582776199218,5000,0,6.1,6.1,16,16,linear-v1,61,491.99999999999994,-5.329070518200751e-15,011-0005003221220311351-0550005003
Demonic Pact,Human,Alliance,787.874659292189,56.92168291034082,0.8049941596490481,5000,0,5.1,5.1,16,16,linear-v1,51,493.99999999999994,-8.881784197001252e-15,011-0005003221220311351-0550005003
Demonic Pact,Gnome,Alliance,797.7015806646253,57.60557526126767,0.8146658580278878,5000,0,6.1,6.1,16,16,linear-v1,61,491.99999999999994,-5.329070518200751e-15,011-0005003221220311351-0550005003
Affliction,Orc,Horde,821.1812262427203,58.66589664974099,0.8296610669084203,5000,0.0169,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,2525000013520105--0550015103
Affliction,Troll,Horde,808.763827331952,58.4415684149739,0.8264885865881119,5000,0.006536363648,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,2525000013520105--0550015103
Affliction,Undead,Horde,820.5267770723256,58.7957639198311,0.8314976674551183,5000,0.0157,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,2525000013520105--0550015103
Affliction,Human,Alliance,810.7102439138321,57.974283059379495,0.8198801737143124,5000,0.0154,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,2525000013520105--0550015103
Affliction,Gnome,Alliance,827.8138618315985,58.397609895015734,0.825866919237045,5000,0,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,2525000013520105--0550015103
